,Date,time,home_team,away_team
747,2025-11-15,,southern-mississippi:Southern Mississippi,texas-state:Texas State
742,2025-11-15,,texas-am:Texas A&M,south-carolina:South Carolina
712,2025-11-15,,texas-tech:Texas Tech,central-florida:Central Florida
718,2025-11-15,,tulane:Tulane,florida-atlantic:Florida Atlantic
737,2025-11-15,,tulsa:Tulsa,oregon-state:Oregon State
732,2025-11-15,,wake-forest:Wake Forest,north-carolina:North Carolina
739,2025-11-15,,washington:Washington,purdue:Purdue
759,2025-11-18,07:00PM,bowling-green-state:Bowling Green,akron:Akron
761,2025-11-18,07:00PM,northern-illinois:Northern Illinois,western-michigan:Western Michigan
760,2025-11-18,07:00PM,ohio:Ohio,massachusetts:Massachusetts
763,2025-11-19,07:00PM,buffalo:Buffalo,miami-oh:Miami (OH)
762,2025-11-19,07:00PM,kent-state:Kent State,central-michigan:Central Michigan
764,2025-11-20,07:30PM,arkansas-state:Arkansas State,louisiana-lafayette:Louisiana
765,2025-11-21,08:00PM,north-carolina-state:North Carolina State,florida-state:Florida State
766,2025-11-21,10:30PM,nevada-las-vegas:Nevada-Las Vegas,hawaii:Hawaii
797,2025-11-22,02:00PM,kennesaw-state:Kennesaw State,missouri-state:Missouri State
788,2025-11-22,03:00PM,louisiana-tech:Louisiana Tech,liberty:Liberty
807,2025-11-22,03:00PM,middle-tennessee-state:Middle Tennessee State,sam-houston-state:Sam Houston
801,2025-11-22,03:00PM,texas-el-paso:Texas-El Paso,new-mexico-state:New Mexico State
813,2025-11-22,03:30PM,notre-dame:Notre Dame,syracuse:Syracuse
784,2025-11-22,04:30AM,florida-international:Florida International,jacksonville-state:Jacksonville State
800,2025-11-22,07:00PM,air-force:Air Force,new-mexico:New Mexico
818,2025-11-22,10:30PM,fresno-state:Fresno State,utah-state:Utah State
817,2025-11-22,12:00PM,army:Army,tulsa:Tulsa
796,2025-11-22,12:00PM,oklahoma:Oklahoma,missouri:Missouri
773,2025-11-22,12:45PM,georgia:Georgia,charlotte:Charlotte
810,2025-11-22,,alabama-birmingham:Alabama-Birmingham,south-florida:South Florida
770,2025-11-22,,arizona:Arizona,baylor:Baylor
775,2025-11-22,,boise-state:Boise State,colorado-state:Colorado State
803,2025-11-22,,central-florida:Central Florida,oklahoma-state:Oklahoma State
771,2025-11-22,,cincinnati:Cincinnati,brigham-young:Brigham Young
767,2025-11-22,,colorado:Colorado,arizona-state:Arizona State
776,2025-11-22,,florida-atlantic:Florida Atlantic,connecticut:Connecticut
814,2025-11-22,,florida:Florida,tennessee:Tennessee
804,2025-11-22,,georgia-southern:Georgia Southern,old-dominion:Old Dominion
805,2025-11-22,,georgia-tech:Georgia Tech,pittsburgh:Pittsburgh
815,2025-11-22,,houston:Houston,texas-christian:Texas Christian
785,2025-11-22,,iowa-state:Iowa State,kansas:Kansas
794,2025-11-22,,iowa:Iowa,michigan-state:Michigan State
820,2025-11-22,,james-madison:James Madison,washington-state:Washington State
821,2025-11-22,,louisiana-state:Louisiana State,western-kentucky:Western Kentucky
793,2025-11-22,,maryland:Maryland,michigan:Michigan
778,2025-11-22,,north-carolina:North Carolina,duke:Duke
795,2025-11-22,,northwestern:Northwestern,minnesota:Minnesota
806,2025-11-22,,ohio-state:Ohio State,rutgers:Rutgers
811,2025-11-22,,oregon:Oregon,southern-california:Southern California
798,2025-11-22,,penn-state:Penn State,nebraska:Nebraska
802,2025-11-22,,rice:Rice,north-texas:North Texas
809,2025-11-22,,san-diego-state:San Diego State,san-jose-state:San Jose State
812,2025-11-22,,south-alabama:South Alabama,southern-mississippi:Southern Mississippi
774,2025-11-22,,south-carolina:South Carolina,coastal-carolina:Coastal Carolina
790,2025-11-22,,southern-methodist:Southern Methodist,louisville:Louisville
772,2025-11-22,,stanford:Stanford,california:California
816,2025-11-22,,temple:Temple,tulane:Tulane
779,2025-11-22,,texas-san-antonio:Texas-San Antonio,east-carolina:East Carolina
789,2025-11-22,,texas-state:Texas State,louisiana-monroe:Louisiana-Monroe
768,2025-11-22,,texas:Texas,arkansas:Arkansas
769,2025-11-22,,toledo:Toledo,ball-state:Ball State
782,2025-11-22,,troy:Troy,georgia-state:Georgia State
819,2025-11-22,,ucla:UCLA,washington:Washington
786,2025-11-22,,utah:Utah,kansas-state:Kansas State
787,2025-11-22,,vanderbilt:Vanderbilt,kentucky:Kentucky
792,2025-11-22,,virginia-tech:Virginia Tech,miami-fl:Miami (FL)
777,2025-11-22,,wake-forest:Wake Forest,delaware:Delaware
783,2025-11-22,,wisconsin:Wisconsin,illinois:Illinois
799,2025-11-22,,wyoming:Wyoming,nevada:Nevada
824,2025-11-25,,eastern-michigan:Eastern Michigan,western-michigan:Western Michigan
823,2025-11-25,,massachusetts:Massachusetts,bowling-green-state:Bowling Green
825,2025-11-27,07:30PM,memphis:Memphis,navy:Navy
830,2025-11-28,03:30PM,georgia-tech:Georgia Tech,georgia:Georgia
836,2025-11-28,03:30PM,new-mexico:New Mexico,san-diego-state:San Diego State
829,2025-11-28,04:00PM,utah-state:Utah State,boise-state:Boise State
831,2025-11-28,07:30PM,purdue:Purdue,indiana:Indiana
837,2025-11-28,07:30PM,texas:Texas,texas-am:Texas A&M
835,2025-11-28,12:00PM,buffalo:Buffalo,ohio:Ohio
838,2025-11-28,12:00PM,kansas:Kansas,utah:Utah
834,2025-11-28,12:00PM,mississippi-state:Mississippi State,mississippi:Mississippi
832,2025-11-28,12:00PM,nebraska:Nebraska,iowa:Iowa
827,2025-11-28,,arizona-state:Arizona State,arizona:Arizona
826,2025-11-28,,colorado-state:Colorado State,air-force:Air Force
833,2025-11-28,,northern-illinois:Northern Illinois,kent-state:Kent State
828,2025-11-28,,texas-san-antonio:Texas-San Antonio,army:Army
880,2025-11-29,01:00PM,delaware:Delaware,texas-el-paso:Texas-El Paso
850,2025-11-29,01:00PM,sam-houston-state:Sam Houston,florida-international:Florida International
887,2025-11-29,02:00PM,jacksonville-state:Jacksonville State,western-kentucky:Western Kentucky
861,2025-11-29,02:00PM,missouri-state:Missouri State,louisiana-tech:Louisiana Tech
865,2025-11-29,03:00PM,new-mexico-state:New Mexico State,middle-tennessee-state:Middle Tennessee State
858,2025-11-29,03:30PM,liberty:Liberty,kennesaw-state:Kennesaw State
873,2025-11-29,06:30PM,washington-state:Washington State,oregon-state:Oregon State
867,2025-11-29,09:00PM,nevada:Nevada,nevada-las-vegas:Nevada-Las Vegas
889,2025-11-29,11:00PM,hawaii:Hawaii,wyoming:Wyoming
881,2025-11-29,12:00PM,central-michigan:Central Michigan,toledo:Toledo
871,2025-11-29,12:00PM,michigan:Michigan,ohio-state:Ohio State
847,2025-11-29,12:00PM,south-carolina:South Carolina,clemson:Clemson
841,2025-11-29,,appalachian-state:Appalachian State,arkansas-state:Arkansas State
866,2025-11-29,,arkansas:Arkansas,missouri:Missouri
839,2025-11-29,,auburn:Auburn,alabama:Alabama
855,2025-11-29,,baylor:Baylor,houston:Houston
844,2025-11-29,,brigham-young:Brigham Young,central-florida:Central Florida
877,2025-11-29,,california:California,southern-methodist:Southern Methodist
857,2025-11-29,,coastal-carolina:Coastal Carolina,james-madison:James Madison
886,2025-11-29,,duke:Duke,wake-forest:Wake Forest
849,2025-11-29,,florida-atlantic:Florida Atlantic,east-carolina:East Carolina
851,2025-11-29,,florida:Florida,florida-state:Florida State
869,2025-11-29,,illinois:Illinois,northwestern:Northwestern
848,2025-11-29,,kansas-state:Kansas State,colorado:Colorado
862,2025-11-29,,louisiana-lafayette:Louisiana,louisiana-monroe:Louisiana-Monroe
859,2025-11-29,,louisville:Louisville,kentucky:Kentucky
853,2025-11-29,,marshall:Marshall,georgia-southern:Georgia Southern
842,2025-11-29,,miami-oh:Miami (OH),ball-state:Ball State
863,2025-11-29,,michigan-state:Michigan State,maryland:Maryland
888,2025-11-29,,minnesota:Minnesota,wisconsin:Wisconsin
868,2025-11-29,,north-carolina-state:North Carolina State,north-carolina:North Carolina
878,2025-11-29,,north-texas:North Texas,temple:Temple
856,2025-11-29,,oklahoma-state:Oklahoma State,iowa-state:Iowa State
860,2025-11-29,,oklahoma:Oklahoma,louisiana-state:Louisiana State
854,2025-11-29,,old-dominion:Old Dominion,georgia-state:Georgia State
864,2025-11-29,,pittsburgh:Pittsburgh,miami-fl:Miami (FL)
874,2025-11-29,,rutgers:Rutgers,penn-state:Penn State
852,2025-11-29,,san-jose-state:San Jose State,fresno-state:Fresno State
875,2025-11-29,,south-florida:South Florida,rice:Rice
883,2025-11-29,,southern-california:Southern California,ucla:UCLA
882,2025-11-29,,southern-mississippi:Southern Mississippi,troy:Troy
870,2025-11-29,,stanford:Stanford,notre-dame:Notre Dame
843,2025-11-29,,syracuse:Syracuse,boston-college:Boston College
884,2025-11-29,,tennessee:Tennessee,vanderbilt:Vanderbilt
846,2025-11-29,,texas-christian:Texas Christian,cincinnati:Cincinnati
876,2025-11-29,,texas-state:Texas State,south-alabama:South Alabama
845,2025-11-29,,tulane:Tulane,charlotte:Charlotte
840,2025-11-29,,tulsa:Tulsa,alabama-birmingham:Alabama-Birmingham
885,2025-11-29,,virginia:Virginia,virginia-tech:Virginia Tech
872,2025-11-29,,washington:Washington,oregon:Oregon
879,2025-11-29,,west-virginia:West Virginia,texas-tech:Texas Tech
891,2025-12-13,03:00PM,navy:Navy,army:Army
